sep=,
type_sped,block,code,required,in_required,out_required,level,card,spec_required,spec_in,spec_out,desc,register,index,code,type,required,in_required,out_required,conditional_required,conditional_out_required,conditional_in_required,length,xsd_type,decimal,spec_type,spec_required,spec_in,spec_out,values,spec_values,rules,desc
ECF,W,W200,True,,,3,"[0;N] Observação: Quando for obrigatório, deverá aparecer, no mínimo, duas vezes.",Sim,,,Declaração País a País,W200,21,NUM_EMP,float,True,,,,,,7,,0,N,Sim,,,,,,"Número de Empregados: Deve ser informado o número total de empregados, trabalhadores e demais colaboradores de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. O número de empregados deve ser totalizado ao final do ano, e reportado com base na média registrada para o ano ou outro critério aplicado de maneira consistente entre as jurisdições do grupo e para todos os anos. Para fins da Declaração País- a-País, profissionais independentes contratados participantes das atividades operacionais ordinárias da entidade integrante devem ser reportados como empregados. Arredondamentos ou aproximações razoáveis do número de empregados são permitidas, desde que não gerem distorções relevantes à distribuição relativa de empregados entre as diversas jurisdições tributárias onde o grupo opera. Critérios consistentes devem ser aplicados de um ano para outro entre as entidades."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,2,JUR_DIFERENTE,char,False,,,,,,2,,,C,Não,,,,,,"Jurisdição Tributária de Organização ou Incorporação, se diferente da jurisdição de residência para fins tributários, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas): A entidade declarante deve informar a jurisdição sob cuja legislação a entidade integrante do grupo multinacional está estabelecida, se diferente da jurisdição de residência para fins tributários."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,3,NOME,char,True,,,,,,,,,C,Sim,,,,,,"Nome/Razão Social da Entidade Integrante: Nome legal completo da entidade, incluindo a designação doméstica da forma legal, conforme indicado em seus documentos de constituição ou similares. Caso a entidade seja um estabelecimento permanente, deverá ser reportada com referência à jurisdição onde está situada, e seu nome deve ser seguido por (P.E.), designação que significa, em inglês, “Permanent Establishment” (Estabelecimento Permanente). Além disso, deve ser indicada a entidade legal ao qual o estabelecimento permanente está relacionado. Exemplo: ABC P.E. (XYZ Ltda – China)"
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,4,TIN,char,True,,,,,,,,,C,Sim,,,,,,"Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários da entidade integrante reportada. Caso a entidade integrante reportada possua esse número de identificação, a informação é de fornecimento obrigatório. Para entidades residentes no Brasil, deve ser informado o CNPJ. Observação: Caso não exista o número, deve ser incluída a expressão ""NOTIN""."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,5,JURISDICAO_TIN,char,True,,,,,,2,,,C,Sim,,,,,,"Jurisdição de Emissão do TIN, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,6,NI,char,False,,,,,,,,,C,Não,,,,,,"Número de Identificação (NI): O campo deve ser preenchido em caso de existência de outro número de identificação da entidade, como um número de registro ou um número de identificação global da entidade (“Global Entity Identification Number” – EIN)."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,7,JURISDICAO_NI,char,False,,,,,,2,,,C,Não,,,,,,"Jurisdição de Emissão do NI, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). Observação: Caso a jurisdição de emissão do NI não seja conhecida, o campo deve ser deixado em branco."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,8,TIPO_NI,char,False,,,,,,,,,C,Não,,,,,,"Tipo do NI: Deve ser descrito, em texto livre, o tipo do número de identificação (NI) informado no W250.NI. Exemplo: número de identificação global da entidade (“Global Entity Identification Number” – EIN)."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,9,TIP_END,char,True,,,,,,7,,,C,Sim,,,"['OECD301', 'OECD302', 'OECD303', 'OECD304', 'OECD305']",[OECD301; OECD302; OECD303; OECD304; OECD305],,"O Tipo do Endereço: A entidade declarante deve indicar, dentre as opções disponíveis de preenchimento do campo, o tipo do endereço da entidade integrante que está sendo reportada, o qual deverá ser descrito no campo seguinte. ECD302 - Residencial OECD303 - Comercial"
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,10,ENDERECO,char,True,,,,,,150,,,C,Sim,,,,,,"Deve ser fornecido, em texto livre, o endereço completo de residência permanente da entidade integrante reportada."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,11,NUM_TEL,char,False,,,,,,15,,,C,Não,,,,,,Número de telefone completo da entidade integrante reportada.
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,12,EMAIL,char,False,,,,,,115,,,C,Não,,,,,,Endereço de e-mail para contato com a entidade integrante reportada.
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,13,ATIV_1,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Pesquisa e Desenvolvimento: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,14,ATIV_2,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Gestão de Propriedade Intelectual: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,15,ATIV_3,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Compras: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,16,ATIV_4,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Manufatura ou Produção: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,17,ATIV_5,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,"Vendas, Marketing ou Distribuição: S - Sim N – Não"
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,18,ATIV_6,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,"Serviços Administrativos, de Gestão ou de Suporte: S - Sim N – Não"
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,19,ATIV_7,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Prestação de Serviços a Partes Não Relacionadas: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,20,ATIV_8,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Departamento Financeiro do Grupo: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,21,ATIV_9,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Serviços Financeiros Regulamentados: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,22,ATIV_10,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Seguro: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,23,ATIV_11,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Gestão de Ações e Outros Instrumentos de Capital: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,24,ATIV_12,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Inativa: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,25,ATIV_13,char,True,,,,,,1,,,C,Sim,,,"['S', 'N']",[S; N],,Outros: S - Sim N – Não
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,26,DESC_OUTROS,char,False,,,,,,255,,,C,Não,,,,,,"C Descrição da Atividade Econômica Desempenhada, no caso de W250.ATIV_13 (Outros) igual a ""Sim"": Campo em texto livre para que a entidade declarante descreva as atividades econômicas desempenhadas pela entidade integrante reportada que não estejam especificadas dentre as opções disponíveis nos campos anteriores. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol."
ECF,W,W250,True,,,4,[0;N],Sim,,,Declaração País a País - Entidades Integrantes,W250,27,OBSERVACAO,char,False,,,,,,1000,,,C,Não,,,,,,"C Outras Informações: Campo de utilização opcional, para o fornecimento de informações adicionais sobre a entidade reportada. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol."
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,2,JURISDICAO,char,False,,,,,,,,,C,Não,,,,,,"Indicação da jurisdição tributária a que se referem as observações adicionais. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,3,IND_REC_NAO_REL,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Receitas Provenientes de Partes Não Relacionadas"" (W200.VL_REC_NAO_REL) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,4,IND_REC_REL,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Receitas Provenientes de Partes Relacionadas"" (W200.VL_REC_REL) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,5,IND_REC_TOTAL,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Receita Total"" (W200.VL_REC_TOTAL) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,6,IND_LUC_PREJ_ANTES_IR,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Lucro ou Prejuízo antes do IR"" (W200.VL_LUC_PREJ_ANTES_IR) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,7,IND_IR_PAGO,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Imposto de Renda Pago"" (W200.VL_IR_PAGO) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,8,IND_IR_DEVIDO,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Imposto de Renda Devido"" (W200.VL_IR_DEVIDO) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,9,IND_CAP_SOC,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Capital Social"" (W200.VL_CAP_SOC) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,10,IND_LUC_ACUM,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Lucros Acumulados"" (W200.VL_LUC_ACUM) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,11,IND_ATIV_TANG,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Ativos Tangíveis"" (W200.VL_ATIV_TANG) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,12,IND_NUM_EMP,char,False,,,,,,1,,,C,Não,,,"['S', 'N']",[S; N],,"O campo ""Número de Empregados"" (W200.NUM_EMP) é tratado nestas observações adicionais? S - Sim N - Não"
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,13,OBSERVACAO,char,True,,,,,,4000,,,C,Sim,,,,,,Observações.
ECF,W,W300,True,,,2,[0;N],Sim,,,Observações Adicionais,W300,14,FIM_OBSERVACAO,char,True,,,,,,7,,,C,sim,,,,[W300FIM],,Indicador de fim das observações. Texto fixo contendo “W300FIM”.
ECF,W,W990,True,,,1,[1;1],Sim,,,Encerramento do Bloco W,W990,2,QTD_LIN,int,True,,,,,,,,,N,Sim,,,,,,Quantidade total de registros do Bloco W.
ECF,X,X001,True,,,1,[1;1],Sim,,,Abertura do Bloco X – Informações Econômicas,X001,2,IND_DAD,char,True,,,,,,1,numeric_code,,N,Sim,,,"['0', '1']",[0;1],,Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,2,IND_ATIV,char,True,,,,,,2,,,C,Sim,,,"['00', '01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '99']",[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 99],,"Benefício fiscal: 00 – Não preenchido 01 – Isenção 02 – Redução de 100% 03 – Redução de 75% 04 – Redução de 70% 05 – Redução de 50% 06 – Redução de 33,33% 07 – Redução de 25% 08 – Redução de 12,5% 09 – Redução por Reinvestimento 10 – PERSE (Lei nº 14.148/21 e Instrução Normativa RFB nº 2.114/22) 99 – Subvenção para Investimento Selecionar no campo Benefício Fiscal o tipo de benefício (isenção ou redução do IRPJ) em relação a cada projeto aprovado no órgão competente, conforme lista disponível na Caixa de Combinação. E, para cada projeto aprovado selecionar no campo Projeto se o mesmo corresponde a ""Novo Empreendimento"", ""Modernização"", ""Ampliação"", ""Diversificação"", ""Manutenção de Empreendimento"", ""Prouni"", “Padis” ou “Outros”. I) Isenção: Este tipo de benefício deve ser selecionado pela pessoa jurídica: a) que tenha instalado, ampliado, modernizado ou diversificado empreendimento industrial ou agrícola, nas áreas de atuação da Sudam e da Sudene, até 31 de dezembro de 1997, nos termos da MP nº 1.740-32, de 1999, convalidada pela Lei nº 9.808, de 1999, art. 13; b) que tenham empreendimento industrial ou agrícola decorrente de projeto aprovado ou protocolizado até 14 de novembro de 1997 nas áreas de atuação da Sudam e da Sudene."
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,3,IND_CONCEDENTE,char,True,,,,,,2,,,C,Sim,,,"['AM', 'NE', 'OU']",[AM; NE; OU],,A Órgão Concessor da Isenção/Redução: M: Sudam – Superintendência de Desenvolvimento da Amanzônia NE: Sudene – Superintendência de Desenvolvimento do Nordeste Ou: Outros
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,4,IND_PROJ,char,True,,,,,,2,,,C,Sim,,,"['00', '01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '99']",[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 99],,Projeto: 00 – Não preenchido 01 – Novo Empreendimento 02 – Modernização 03 – Ampliação 04 – Diversificação 05 – Manutenção do Empreendimento 06 – Prouni 07 - Padis 08 – Eventos Fifa 09 – Serviços da Fifa (SPE) 10 – Eventos CIO 11 – Serviços do CIO (SPE) 99 – Outros
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,5,ATO_CONC,char,True,,,,,,30,,,C,Sim,,,,,,"Ato Concessório - Natureza e Número: Informar neste campo o número do ato concessório do benefício fiscal. Atenção: No caso de projeto nas áreas de atuação da Sudam e da Sudene, informar neste campo o número do ato da unidade da RFB editado para reconhecimento do direito ao benefício fiscal. Observação: Caso o benefício fiscal não possua ato concessório, informar neste campo a palavra “Outros”."
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,6,VIG_INI,date,True,,,,,,8,,,D,Sim,,,,,,Prazo de Vigência – Início Informar a data de início de fruição do benefício conforme consignada no Ato Concessório.
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,7,VIG_FIM,date,True,,,,,,8,,,D,Sim,,,,,,Prazo de Vigência – Fim Informar a data de encerramento do prazo de fruição do benefício conforme consignada no Ato Concessório.
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,8,CNPJ_INCENTIVO,char,True,,,,,,14,numeric_code,,N,Sim,,,,,,CNPJ do Estabelecimento com Isenção/Redução/Redução por Reinvestimento/Subvenção para Investimento Informar o CNPJ completo do estabelecimento.
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,9,NCM_INCENTIVO,char,False,,,,,,8,numeric_code,,N,Não,,,,,,Código NCN do Produto Sujeito à Isenção/Redução/Redução por Reinvestimento/Subvenção para Investimento
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,10,REC_LIQ_INCENTIVO,float,True,,,,,,19,,2,N,Sim,,,,,,Valor da Receita Líquida Relativa à Isenção/Redução/Redução por Reinvestimento/ Subvenção para Investimento
ECF,X,X280,True,,,2,[0;N],Sim,,,Atividades Incentivadas - PJ em Geral,X280,11,VL_INCENTIVO,float,False,,,,,,19,,2,N,Não,,,,,,Valor da Isenção/Redução/Redução por Reinvestimento/Subvenção para Investimento
ECF,X,X292,True,,,2,[0;N],Sim,,,Operações com o Exterior - Pessoa Não Vinculada/ Não Interposta/País sem Tributação Favorecida,X292,2,CODIGO,char,True,,,,,,6,,,C,Sim,,,,,,"Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
ECF,X,X292,True,,,2,[0;N],Sim,,,Operações com o Exterior - Pessoa Não Vinculada/ Não Interposta/País sem Tributação Favorecida,X292,3,DESCRICAO,char,False,,,,,,,,,C,Não,,,,,,"Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
ECF,X,X292,True,,,2,[0;N],Sim,,,Operações com o Exterior - Pessoa Não Vinculada/ Não Interposta/País sem Tributação Favorecida,X292,4,VALOR,char,False,,,,,,,,,C,Não,,,,,,Valor
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,2,RAZ_SOCIAL,char,True,,,,,,,,,C,Sim,,,,,,"Razão Social: Razão social de cada controlada, direta ou indireta, equiparada ou coligada em regime de competência."
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,3,NIF,char,True,,,,,,,,,C,Sim,,,,,,"NIF: Número de identificação fiscal de cada investida (“CNPJ” da investida no exterior). Observação: 1 – Caso a investida não possua NIF, utilize “0000” 2 – Para investidas de um mesmo país diferente do Brasil que não possuam NIF, utilizar “0000”, “0001”, “0002”, e assim por diante, conforme a quantidade de investidas."
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,4,IND_CONTROLE,char,True,,,,,,2,numeric_code,,N,Sim,,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",[1; 2; 3; 4; 5; 6; 7; 8; 9; 10;11],,Indicador de Controle 1 – Controlada Direta 2 – Controlada Indireta 3 – Equiparada a Controlada 4 – Coligada em Regime de Competência 5 – Filial ou Sucursal 6 – Coligada em Regime de Caixa 7 – Joint Venture 8 – Partnership 9 – Trust 10 – Coligada em Regime de Competência por Opção (art. 19-A da Instrução Normativa RFB no 1.520/2014). 11 – Coligada em Regime Misto – Período em Regime de Competência e em Regime de Caixa.
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,5,PAIS,char,True,,,,,,3,numeric_code,,N,Sim,,,,,,"País: País de cada controlada, direta ou indireta, equiparada ou coligada em regime de competência. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,6,IND_ISEN_PETR,char,True,,,,,,,,,C,Sim,,,"['S', 'N']",[S; N],,"Indicador de Prospecção e Exploração de Petróleo e Gás: Informar parcela de lucro decorrente de afretamento por tempo ou casco nu, arrendamento mercantil operacional, aluguel, empréstimo de bens ou prestação de serviços diretamente relacionados à prospecção e exploração de petróleo e gás, em território brasileiro, que goze de isenção nos termos do art. 77, §3º, da Lei nº 12.973 de 13 de maio de 2014: S = Sim N = Não"
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,7,IND_CONSOL,char,True,,,,,,,,,C,Sim,,,"['S', 'N']",[S; N],,Indicador de Consolidação: Informar se a investida terá os resultados positivos e negativos consolidados: S = Sim N = Não
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,8,MOT_NAO_CONSOL,int,False,,,,,,,,,N,Não,,,"['1', '2', '3', '4', '5', '6']",[1; 2; 3; 4; 5; 6],,"Motivo da Não Consolidação: 1 – Opção; 2 – Domiciliada em país com o qual o Brasil não mantenha tratado ou ato com cláusula específica para troca de informações para fins tributários; 3 – Domiciliada em país ou dependência com tributação favorecida, ou é beneficiária de regime fiscal privilegiado, de que tratam os arts. 24 e 24-A da Lei nº 9.430, de 27 de dezembro de 1996, listados na Instrução Normativa RFB nº 1.037, de; 4 – Submetida a regime de tributação definido no inciso III do caput do art. 21; 5 – Controlada, direta ou indiretamente, por pessoa jurídica submetida a tratamento tributário previsto nos incisos II e III do art. 13; 6 – Teve renda ativa própria inferior a 80% (oitenta por cento) da renda total no período, nos termos definidos no art. 22."
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,9,CNPJ,char,False,,,,,,14,numeric_code,,N,Não,,,,,,"CNPJ da Investida no Brasil: Hipótese do art. 41, parágrafo único, da Instrução Normativa RFB nº 1.520/2014."
ECF,X,X340,True,,,2,[0;N],Sim,,,Identificação da Participação no Exterior,X340,10,TIP_MOEDA,char,True,,,,,,3,,,C,Sim,,,,,,Moeda do País de Domicílio.
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,2,REC_LIQ,float,True,,,,,,19,,2,N,Sim,,,,,,"Receita Líquida: Receita líquida de todas as atividades exploradas pela filial, sucursal, controlada ou coligada residente ou domiciliada no exterior."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,3,CUSTOS,float,True,,,,,,19,,2,N,Sim,,,,,,"Custos dos Bens e Serviços Vendidos: Total dos custos das atividades exploradas pela filial, sucursal, controlada ou coligada domiciliada no exterior."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,4,LUC_BRUTO,char,True,,,,,,19,,2,NS,Sim,,,,,,Lucro Bruto: Deve ser igual a (X350.REC_LIQ – X350.CUSTOS)
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,5,REC_AUFERIDAS,float,True,,,,,,19,,2,N,Sim,,,,,,"Receitas Financeiras Auferidas com a Vinculada no Brasil: Valor total das receitas financeiras auferidas pela filial, sucursal, controlada ou coligada domiciliada no exterior nas operações efetuadas com a pessoa jurídica vinculada domiciliada no Brasil."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,6,REC_OUTRAS_OPER,float,True,,,,,,19,,2,N,Sim,,,,,,"Outras Receitas Operacionais: Valor total das outras receitas operacionais da filial, sucursal, controlada ou coligada domiciliada no exterior."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,7,DESP_BRASIL,float,True,,,,,,19,,2,N,Sim,,,,,,"Despesas Financeiras Pagas ou Creditadas à Vinculada no Brasil: Valor total das despesas financeiras pagas ou creditadas pela filial, sucursal, controlada ou coligada domiciliada no exterior nas operações efetuadas com a pessoa jurídica vinculada domiciliada no Brasil."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,8,DESP_OPER,float,True,,,,,,19,,2,N,Sim,,,,,,"Despesa Operacionais: Valor total das despesas operacionais da filial, sucursal, controlada ou coligada residente ou domiciliada no exterior."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,9,LUC_OPER,char,True,,,,,,19,,2,NS,Sim,,,,,,Lucro Operacional: Deve ser igual a (X350.LUC_BRUTO + X350.REC_AUFERIDAS + X350.REC_OUTRAS_OPER – X350.DESP_BRASIL – X350.DESP_OPER)
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,10,REC_PARTIC,char,True,,,,,,19,,2,NS,Sim,,,,,,"Receitas de Participação em Controladas, Coligadas, Filiais ou Sucursais: Valor total das receitas de participação em controladas, coligadas, filiais ou sucursais residentes ou domiciliadas no exterior."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,11,REC_OUTRAS,float,True,,,,,,19,,2,N,Sim,,,,,,"Outras Receitas: Valor total das demais receitas, ou seja, daquelas que não estão ligadas a atividade principal ou acessória da filial, sucursal, controlada ou coligada domiciliada no exterior."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,12,DESP_OUTRAS,float,True,,,,,,19,,2,N,Sim,,,,,,"Outras Despesas: Valor total das demais despesas, ou seja, daquelas que não estão ligadas a atividade principal ou acessória da filial, sucursal, controlada ou coligada domiciliada no exterior."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,13,LUC_LIQ_ANT_IR,char,True,,,,,,19,,2,NS,Sim,,,,,,Lucro Líquido Antes do Imposto de Renda. Deve ser igual a (X350.LUC_OPER + X350.REC_PARTIC + X350.REC_OUTRAS – X350.DESP_OUTRAS)
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,14,LUC_ARB_ANT_IR,char,True,,,,,,19,,2,NS,Sim,,,,,,Lucro Arbitrado Antes do Imposto de Renda.
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,15,IMP_DEV,char,True,,,,,,19,,2,NS,Sim,,,,,,"Imposto Devido: Valor do tributo incidente sobre o lucro devido no país de domicílio da filial, sucursal, controlada ou coligada. O tributo pago no exterior, a ser compensado com o imposto devido no Brasil, deve ser convertido em Reais."
ECF,X,X350,True,,,3,[0;N],Sim,,,Participações no Exterior - Resultado do Período de Apuração,X350,16,LUC_LIQ,char,True,,,,,,19,,2,NS,Sim,,,,,,Lucro líquido do Período de Apuração. Deve ser igual a (X350.LUC_LIQ_ANT_IR+ LUC_ARB_ANT_IR – X350.IMP_DEV)
